Character/Name/ArtanisUI,亞坦尼斯=0
VoiceOver/StetmannA/WarpInComplete02,有什麼東西躍傳過來了。 /// The thingamabob is warped in.=3081
VoiceOver/StetmannA/WarpInComplete03,躍傳完畢。我愛這個聲音。 /// Warp in complete. I love that sound.=3082
VoiceOver/StetmannA/WorkersUnderAttackProtoss00,你的探測機受到攻擊！ /// Your probes are under attack!=3083
VoiceOver/StetmannA/WorkersUnderAttackProtoss01,你的探測機要被砸爛啦！ /// Your probes are being smashed to bits!=3084
VoiceOver/StetmannA/WorkersUnderAttackProtoss02,你的探測機一直嗶嗶叫，快點救它！ /// Your probes are beeping and booping for help!=3085
VoiceOver/StetmannA/WorkersUnderAttackTerran00,我們的太空工程車受到攻擊！ /// Our SCVs are under attack!=3086
VoiceOver/StetmannA/WorkersUnderAttackTerran01,太空工程車碰到大麻煩了！ /// Your SCVs are in BIG trouble!=3087
VoiceOver/StetmannA/WorkersUnderAttackTerran02,那些怪物要摧毀你的太空工程車了！ /// Those monsters are destroying your SCVs!=3088
VoiceOver/StetmannA/WorkersUnderAttackZerg00,我們的工蟲受到攻擊！ /// Our drones are under attack!=3089
VoiceOver/StetmannA/WorkersUnderAttackZerg01,可愛的工蟲受到攻擊了！ /// Your adorable drones are under attack!=3090
VoiceOver/StetmannA/WorkersUnderAttackZerg02,有壞人在欺負你的工蟲！ /// The bad guys are squashing your drones!=3091
VoiceOver/StoneAnnouncer/AddOnComplete00,附屬建築完成。 /// Add-on complete.=3092
VoiceOver/StoneAnnouncer/AddOnComplete01,附屬建築準備完成。 /// Your add-on is ready.=3093
VoiceOver/StoneAnnouncer/AllyBaseUnderAttack00,盟友的基地遭到攻擊。 /// Your ally's base is being attacked.=3094
VoiceOver/StoneAnnouncer/AllyBaseUnderAttack01,敵人在攻擊盟友的基地。 /// Enemies are striking your ally's base.=3095
VoiceOver/StoneAnnouncer/AllyBaseUnderAttack02,敵人正在破壞盟友的基地。 /// They're tearing up your ally's base.=3096
VoiceOver/StoneAnnouncer/AllyUnderAttack00,你的盟友需要協助。 /// Your allies need some help.=3097
VoiceOver/StoneAnnouncer/AllyUnderAttack01,盟友遭到威脅。 /// Ally's under threat.=3098
VoiceOver/StoneAnnouncer/AllyUnderAttack02,保護你的盟友。 /// Defend your allies.=3099
VoiceOver/StoneAnnouncer/BadLZ00,無法在那裡降落。 /// Can't land there.=3100
VoiceOver/StoneAnnouncer/BaseUnderAttack00,你的基地遭到攻擊了。保持冷靜。 /// Your base is under attack! Stay frosty.=3101
VoiceOver/StoneAnnouncer/BaseUnderAttack01,他們在攻擊你的基地！ /// They're attacking your base!=3102
VoiceOver/StoneAnnouncer/BaseUnderAttack02,基地遭到攻擊。 /// Base under assault.=3103
VoiceOver/StoneAnnouncer/BuildError00,不能蓋在這裡。 /// Can't build there.=3104
VoiceOver/StoneAnnouncer/BuildError01,蓋在別的地方，好嗎？ /// Try building elsewhere, all right?=3105
VoiceOver/StoneAnnouncer/BuildError02,那個區域「禁止建築」。 /// That's a "no construction" zone.=3106
VoiceOver/StoneAnnouncer/BuildErrorProtoss00,不行，那裡不能躍傳。 /// Nope, can't warp there.=3107
VoiceOver/StoneAnnouncer/BuildErrorZerg00,不能那樣做。 /// No can do. =3108
VoiceOver/StoneAnnouncer/CalldownLaunch00,偵測到核彈發射。 /// Nuclear launch detected.=3109
VoiceOver/StoneAnnouncer/CalldownLaunch01,核彈來了！有人看到諾娃嗎？ /// Nuke incoming! Has anyone seen Nova?=3110
VoiceOver/StoneAnnouncer/CommandCenterUpgraded00,指揮中心升級完成。 /// Command center upgrade complete.=3111
VoiceOver/StoneAnnouncer/ConstructInterrupt00,太空工程車工作受到干擾。 /// I think something's pestering the SCVs.=3112
VoiceOver/StoneAnnouncer/ConstructInterrupt01,太空工程車工作中斷。 /// SCVs interrupted.=3113
VoiceOver/StoneAnnouncer/ConstructInterrupt02,太空工程車遭到干擾。 /// SCVs have been disturbed.=3114
VoiceOver/StoneAnnouncer/Countdown00,五…四…三…二…一… /// Five... Four... Three... Two... One...=3115
VoiceOver/StoneAnnouncer/EndGame00,真讓人印象深刻。我們幽靈特務學院需要你這種人才… /// Real impressive. We could use someone like you at the Ghost Academy...=3116
VoiceOver/StoneAnnouncer/EndGame01,幹得好，或許你哪天可以和我一起出任務。 /// Nice work. Maybe you should join me on a mission sometime.=3117
VoiceOver/StoneAnnouncer/EndGameLost00,你盡全力了。我會記住你的努力。 /// You did what you could. That's what I'll remember.=3118
VoiceOver/StoneAnnouncer/EndGameTied00,好吧，真想不到。你們兩個居然不相上下… /// Well, I'll be damned. You're both equally matched...=3119
VoiceOver/StoneAnnouncer/EvolutionComplete00,進化完成。 /// Evolution complete.=3120
VoiceOver/StoneAnnouncer/EvolutionComplete01,有東西進化完成啦。 /// Something is done evolving.=3121
VoiceOver/StoneAnnouncer/ForcesUnderAttack00,你的士兵和敵人開戰了。 /// Your soldiers have engaged the enemy.=3122
VoiceOver/StoneAnnouncer/ForcesUnderAttack01,你的部隊正在戰鬥中。 /// Your troops are in active combat.=3123
VoiceOver/StoneAnnouncer/ForcesUnderAttack02,你的部隊開始攻擊了。 /// Your forces have opened fire.=3124
VoiceOver/StoneAnnouncer/ForcesUnderAttackProtoss00,你的戰士正在戰鬥。 /// Your warriors are seeing some action.=3125
VoiceOver/StoneAnnouncer/ForcesUnderAttackProtoss01,你的戰士開戰了。 /// Your warriors have started fighting.=3126
VoiceOver/StoneAnnouncer/ForcesUnderAttackZerg00,你的蟲族群落開戰了。 /// Your brood is initiating combat.=3127
VoiceOver/StoneAnnouncer/ForcesUnderAttackZerg01,看來你的蟲子忍不住在打架了。 /// Looks like your bugs are spoiling for a fight.=3128
VoiceOver/StoneAnnouncer/ForcesUnderAttackZerg02,你的部隊遭受攻擊。 /// Your forces are under attack.=3129
VoiceOver/StoneAnnouncer/GamePaused00,深呼吸休息一下。 /// Take a breather.=3130
VoiceOver/StoneAnnouncer/GameResumed00,我們回去戰鬥吧。 /// Let's get back to it.=3131
VoiceOver/StoneAnnouncer/GeyserExhausted00,湧源枯竭了。 /// A geyser's dried up.=3132
VoiceOver/StoneAnnouncer/GeyserExhausted01,這個湧源沒有瓦斯了。 /// There's no more vespene in that geyser.=3133
VoiceOver/StoneAnnouncer/LandingInterrupt00,降落區還沒淨空。 /// Your landing zone ain't clear.=3134
VoiceOver/StoneAnnouncer/MULEDeployed00,空投礦騾就位。 /// MULES are droppin' in.=3135
VoiceOver/StoneAnnouncer/MaxSupply00,你的補給值達到上限了。 /// You're already at max supply. =3136
VoiceOver/StoneAnnouncer/MaxSupply01,你達到補給值上限了。 /// You've hit max supply.=3137
VoiceOver/StoneAnnouncer/MetamorphosisComplete00,變形完成…應該吧？ /// Metamorphosis complete... I think?=3138
VoiceOver/StoneAnnouncer/MetamorphosisComplete01,啊，你完成變形了，幹得好？ /// Ah, you finished a metamorphosis. Good job?=3139
VoiceOver/StoneAnnouncer/MineralsDepleted00,這個晶礦開採完了。 /// You finished off a mineral cluster.=3140
VoiceOver/StoneAnnouncer/MineralsDepleted01,晶礦場資源耗盡。 /// Mineral field depleted.=3141
VoiceOver/StoneAnnouncer/MineralsDepleted02,我們開採完這個晶礦了。 /// We're down a mineral cluster.=3142
VoiceOver/StoneAnnouncer/MutationComplete00,突變完成。 /// Mutation's done.=3143
VoiceOver/StoneAnnouncer/MutationComplete01,成功的突變…我希望啦。 /// Successful mutation... I hope.=3144
VoiceOver/StoneAnnouncer/NeedCreep00,你得把那東西放到蟲苔上。 /// You need to put that on creep.=3145
VoiceOver/StoneAnnouncer/NeedCreep01,在蟲苔上才能那樣做。 /// That can only go on creep.=3146
VoiceOver/StoneAnnouncer/NeedGeyser00,嘿，那要蓋在高能瓦斯湧源上。 /// Hey, put that on a geyser.=3147
VoiceOver/StoneAnnouncer/NeedGeyser01,那必須蓋在湧源上。 /// That has to go on top of a geyser.=3148
VoiceOver/StoneAnnouncer/NeedGeyserProtoss00,瓦斯處理廠要蓋在湧源上，連我都知道！ /// Assimilators go on geysers. Even I knew that!=3149
VoiceOver/StoneAnnouncer/NeedGeyserProtoss01,把它蓋在湧源上面。 /// Construct that over a geyser.=3150
VoiceOver/StoneAnnouncer/NeedGeyserZerg00,在湧源上才能變形。 /// Morph that over a geyser.=3151
VoiceOver/StoneAnnouncer/NeedGeyserZerg01,沒有湧源，就不能變形。 /// You can't morph that without a geyser.=3152
VoiceOver/StoneAnnouncer/NeedMoreFood00,需要更多補給站。 /// Need more supply depots.=3153
VoiceOver/StoneAnnouncer/NeedMoreFood01,補給不足。 /// Not enough supply.=3154
VoiceOver/StoneAnnouncer/NeedMoreFood02,先建立補給站吧。 /// Establish your supply line first.=3155
VoiceOver/StoneAnnouncer/NeedMoreFoodProtoss00,啊，你需要一些水晶塔。 /// Ah, you need some pylons.=3156
VoiceOver/StoneAnnouncer/NeedMoreFoodProtoss01,先躍傳更多水晶塔吧！ /// Make another pylon first.=3157
VoiceOver/StoneAnnouncer/NeedMoreFoodProtoss02,要那樣做的話，你會需要水晶塔。 /// I think you need a pylon for that.=3158
VoiceOver/StoneAnnouncer/NeedMoreFoodZerg00,先孵化一些王蟲。 /// Spawn some overlords first.=3159
VoiceOver/StoneAnnouncer/NeedMoreFoodZerg01,你需要王蟲。 /// You need overlords.=3160
VoiceOver/StoneAnnouncer/NeedMoreFoodZerg02,多來幾隻王蟲，好嗎？ /// Make some overlords, would ya?=3161
VoiceOver/StoneAnnouncer/NeedMoreGas00,去收集更多高能瓦斯。 /// Get more vespene gas.=3162
VoiceOver/StoneAnnouncer/NeedMoreGas01,那需要更多高能瓦斯。 /// Gotta have vespene gas for that.=3163
VoiceOver/StoneAnnouncer/NeedMoreGas02,你缺少高能瓦斯。 /// You're short on vespene gas.=3164
VoiceOver/StoneAnnouncer/NeedMoreMinerals00,你的晶礦太少了。 /// You're too low on minerals.=3165
VoiceOver/StoneAnnouncer/NeedMoreMinerals01,晶礦！你需要晶礦。 /// Minerals! You need 'em.=3166
VoiceOver/StoneAnnouncer/NeedMoreMinerals02,先累積一些晶礦吧。 /// Stock up on minerals.=3167
VoiceOver/StoneAnnouncer/NotEnoughEnergy00,沒有能量了。 /// Energy's gone.=3168
VoiceOver/StoneAnnouncer/NotEnoughEnergy01,能量耗盡。 /// All outta energy.=3169
VoiceOver/StoneAnnouncer/NukeReady00,幫你準備好核彈了。 /// Got a nuke ready for ya.=3170
VoiceOver/StoneAnnouncer/NukeReady01,核彈準備就緒了。 /// A nuke is prepped for deployment.=3171
VoiceOver/StoneAnnouncer/PlaceInPowerField00,需要在能量力場的範圍內。 /// That needs to go in a power field.=3172
VoiceOver/StoneAnnouncer/PylonUnderAttack00,敵人在對水晶塔開火。 /// Enemies are blasting your pylon.=3173
VoiceOver/StoneAnnouncer/PylonUnderAttack01,你的水晶塔遭到破壞。 /// Your pylon is being damaged.=3174
VoiceOver/StoneAnnouncer/PylonUnderAttack02,有敵人在攻擊你的水晶塔。 /// There's an attack on your pylon.=3175
VoiceOver/StoneAnnouncer/QueenDeployed00,后蟲孵化出來了。 /// A queen has spawned.=3176
VoiceOver/StoneAnnouncer/QueenDeployed01,你的后蟲已經孵化了。 /// Your queen's done hatching.=3177
VoiceOver/StoneAnnouncer/QueenDeployed02,END=3178
VoiceOver/StoneAnnouncer/ResearchComplete00,研發完成。 /// Research complete.=3179
VoiceOver/StoneAnnouncer/ResearchComplete01,研發結束。 /// Research is finished.=3180
VoiceOver/StoneAnnouncer/SalvageComplete00,回收完成。 /// Salvage successful.=3181
VoiceOver/StoneAnnouncer/SalvageComplete01,回收作業結束。 /// Salvage operation finalized.=3182
VoiceOver/StoneAnnouncer/StartGame00,祝你好運。 /// Best of luck to you.=3183
VoiceOver/StoneAnnouncer/StartGame01,解決他們。 /// Go get 'em.=3184
VoiceOver/StoneAnnouncer/StartGame02,別讓他們知道你來了。 /// Don't let them see you coming.=3185
VoiceOver/StoneAnnouncer/ThorRepaired00,雷神重新運作。 /// Thor's back in action.=3186
VoiceOver/StoneAnnouncer/ThorRepaired01,雷神維修完成。 /// Thor repairs have wrapped up.=3187
VoiceOver/StoneAnnouncer/Transmission00,訊號接收中。 /// Incoming transmission.=3188
VoiceOver/StoneAnnouncer/TumorUnderAttack00,蟲苔瘤遭受攻擊。 /// Creep tumor under assault.=3189
VoiceOver/StoneAnnouncer/TumorUnderAttack01,敵人在清除你的蟲苔瘤。 /// Enemies are picking off your creep tumors.=3190
VoiceOver/StoneAnnouncer/TumorUnderAttack02,他們在攻擊你的蟲苔瘤。 /// They're taking out your creep tumors.=3191
VoiceOver/StoneAnnouncer/UpgradeComplete00,升級完成。 /// Upgrade complete.=3192
VoiceOver/StoneAnnouncer/UpgradeComplete01,你的升級完成了。 /// Your upgrade's all set.=3193
VoiceOver/StoneAnnouncer/WarpInComplete00,躍傳成功。 /// Warp in complete.=3194
VoiceOver/StoneAnnouncer/WarpInComplete01,躍傳完成了。 /// All done warping.=3195
VoiceOver/StoneAnnouncer/WorkersUnderAttack00,太空工程車碰到麻煩了。 /// SCVs are in trouble.=3196
VoiceOver/StoneAnnouncer/WorkersUnderAttack01,敵人在攻擊你的太空工程車。 /// The enemy's after your SCVs.=3197
VoiceOver/StoneAnnouncer/WorkersUnderAttack02,太空工程車遭到攻擊。 /// SCVs under attack.=3198
VoiceOver/StoneAnnouncer/WorkersUnderAttackProtoss00,探測機有危險。 /// Probes are in danger.=3199
VoiceOver/StoneAnnouncer/WorkersUnderAttackProtoss01,你的探測機受到攻擊。 /// Your probes are taking a beating.=3200
VoiceOver/StoneAnnouncer/WorkersUnderAttackProtoss02,探測機受到火力威脅。 /// Probes are in the line of fire.=3201
VoiceOver/StoneAnnouncer/WorkersUnderAttackZerg00,你的工蟲受到傷害了。 /// Your drones are getting roughed up.=3202
VoiceOver/StoneAnnouncer/WorkersUnderAttackZerg01,工蟲遭受攻擊。 /// Drones under fire.=3203
VoiceOver/StoneAnnouncer/WorkersUnderAttackZerg02,保護你的工蟲！牠們只能靠你了。 /// Protect your drones! You're all they have.=3204
VoiceOver/SwannA/AddOnComplete00,附屬建築完成。 /// Add-on complete.=3205
VoiceOver/SwannA/AddOnComplete01,附屬建築就緒。 /// Add-on's good to go.=3206
VoiceOver/SwannA/AllyBaseUnderAttack00,盟友的基地受到攻擊。 /// Our ally's base is under fire.=3207
VoiceOver/SwannA/AllyUnderAttack00,我們的盟友遭到攻擊。 /// Our allies are under attack.=3208
VoiceOver/SwannA/BadLZ00,不行，無法降落在那裡。 /// Nope. Can't land there.=3209
VoiceOver/SwannA/BaseUnderAttack00,我們的基地遭到攻擊。 /// Our base is under attack.=3210
VoiceOver/SwannA/BuildError00,齁，不能蓋在那裡。 /// Nope. Can't build there.=3211
VoiceOver/SwannA/BuildErrorProtoss00,我不覺得能在那裡躍傳。 /// Don't think we can warp in there.=3212
VoiceOver/SwannA/BuildErrorZerg00,老大，辦不到啊。 /// That command's no good, boss.=3213
VoiceOver/SwannA/CalldownLaunch00,哇，有人發射核彈了。 /// Whoa, someone just launched a nuke.=3214
VoiceOver/SwannA/CalldownLaunch01,偵測到核彈發射。 /// Detecting a nuclear launch over here.=3215
VoiceOver/SwannA/CommandCenterUpgraded00,指揮中心升級完成。 /// Our command center's been upgraded.=3216
VoiceOver/SwannA/ConstructInterrupt00,慢著，有東西在妨礙太空工程車。 /// Wait, something interrupted our SCV.=3217
VoiceOver/SwannA/ConstructInterrupt01,建造工作中斷了。 /// Construction's been interrupted.=3218
VoiceOver/SwannA/Countdown00,五…四…三…二…一… /// Five... Four... Three... Two... One...=3219
VoiceOver/SwannA/EvolutionComplete00,進化完成。 /// Evolution's complete.=3220
VoiceOver/SwannA/EvolutionComplete01,進化出新型態啦。 /// Brand new evolution over here.=3221
VoiceOver/SwannA/ForcesUnderAttack00,你的部隊遭受攻擊！ /// Your forces are under attack!=3222
VoiceOver/SwannA/ForcesUnderAttack01,部隊遭到攻擊啦！ /// Got forces under attack out there!=3223
VoiceOver/SwannA/GamePaused00,中場休息時間。 /// Time for a break.=3224
VoiceOver/SwannA/GameResumed00,又要開始工作啦？好吧。 /// Back to work already? Fine.=3225
VoiceOver/SwannA/GeyserExhausted00,高能瓦斯湧源耗盡了。 /// Vespene geyser's tapped out.=3226
VoiceOver/SwannA/GeyserExhausted01,瓦斯湧源枯竭了。 /// Geyser exhausted.=3227
VoiceOver/SwannA/LandingInterrupt00,喂！清空降落區！ /// Hey! Clear the landing zone!=3228
VoiceOver/SwannA/LandingInterrupt01,降落程序受到阻礙。 /// Something interrupted the landing sequence.=3229
VoiceOver/SwannA/MULEDeployed00,正在空投礦騾，準備採礦。 /// MULES dropping in, and ready to mine.=3230
VoiceOver/SwannA/MULEDeployed01,啟動額外的採礦單位。 /// Activatin' some extra mining units.=3231
VoiceOver/SwannA/MaxSupply00,辦不到。已達最大補給上限。 /// Can't do that. We're at maximum supply.=3232
VoiceOver/SwannA/MaxSupply01,嘿嘿，我們的補給已經達到上限了。所以不行。 /// Good one. We're at max supply. So... no.=3233
VoiceOver/SwannA/MetamorphosisComplete00,變形完成。 /// Just finished up a metamorphosis.=3234
VoiceOver/SwannA/MetamorphosisComplete01,這批蟲族變…變身完畢？是變身沒錯吧？ /// This batch of zerg is done meta... morphosizing? I think?=3235
VoiceOver/SwannA/MineralsDepleted00,晶礦耗盡了。 /// Mineral cluster depleted.=3236
VoiceOver/SwannA/MineralsDepleted01,那個晶礦場沒了。 /// Depleted that mineral cluster.=3237
VoiceOver/SwannA/MineralsDepleted02,晶礦全採光了。 /// That mineral cluster's mined out.=3238
VoiceOver/SwannA/MutationComplete00,蟲族又突變啦。 /// These zerg just mutated again.=3239
VoiceOver/SwannA/MutationComplete01,突變完成。天啊，我到底看了什麼。 /// Mutation complete. Man. Wish I hadn't seen that.=3240
