Character/Name/ArtanisUI,Artanis /// Artanis=0
VoiceOver/ParkA/MineralsDepleted01,광물을 다 썼는데 우리 지는 거 아니죠?=2893
VoiceOver/ParkA/MineralsDepleted02,설마 확장 기지는 있죠?=2894
VoiceOver/ParkA/MutationComplete00,변이 완료.=2895
VoiceOver/ParkA/MutationComplete01,창조적인 변이가 승리를 부른다!=2896
VoiceOver/ParkA/NeedCreep00,점막이 필요합니다. 점막이 뭔지는 알죠?=2897
VoiceOver/ParkA/NeedCreep01,아무 데나 막 짓고 싶으면 테란 하세요.=2898
VoiceOver/ParkA/NeedCreep02,아, 거기 말고 점막 위에 지으세요.=2899
VoiceOver/ParkA/NeedCreep03,아, 거긴 아니죠. 점막 위에 지어야죠.=2900
VoiceOver/ParkA/NeedGeyser00,간헐천이 필요합니다.=2901
VoiceOver/ParkA/NeedGeyser01,간헐천이 있어야죠.=2902
VoiceOver/ParkA/NeedMoreFood00,보급고가 더 필요합니다.=2903
VoiceOver/ParkA/NeedMoreFood01,밥 좀 먹고 일합시다.=2904
VoiceOver/ParkA/NeedMoreFood02,보급고가 막혔습니다!=2905
VoiceOver/ParkA/NeedMoreFood03,언제까지 보급고 막힐래요.=2906
VoiceOver/ParkA/NeedMoreFoodProtoss00,수정탑이 더 필요합니다.=2907
VoiceOver/ParkA/NeedMoreFoodProtoss01,수정탑을 소환하세요.=2908
VoiceOver/ParkA/NeedMoreFoodProtoss02,수정탑 막히면 미래가 없어요.=2909
VoiceOver/ParkA/NeedMoreFoodZerg00,대군주가 더 필요합니다.=2910
VoiceOver/ParkA/NeedMoreFoodZerg01,대군주 어떻게 생긴지 알죠? 포동포동.=2911
VoiceOver/ParkA/NeedMoreFoodZerg02,인구수가 막혔습니다. 제발 대군주 좀 뽑아요.=2912
VoiceOver/ParkA/NeedMoreGas00,가스가 부족하다! 가스! 가스! 가스!=2913
VoiceOver/ParkA/NeedMoreGas01,가스는 점검이 필수!!=2914
VoiceOver/ParkA/NeedMoreGas02,자나 깨나 가스 조심! =2915
VoiceOver/ParkA/NeedMoreMinerals00,광물이 부족합니다.=2916
VoiceOver/ParkA/NeedMoreMinerals01,광물이 없는데 자꾸 일만 시킬래요?=2917
VoiceOver/ParkA/NeedMoreMinerals02,광물 대출은 불가능합니다.=2918
VoiceOver/ParkA/NotEnoughEnergy00,에너지가 부족합니다.=2919
VoiceOver/ParkA/NotEnoughEnergy01,에너지 업하고 파워 업!=2920
VoiceOver/ParkA/NukeReady00,핵미사일이 준비되었습니다.=2921
VoiceOver/ParkA/NukeReady01,불꽃놀이 준비됐습니까?=2922
VoiceOver/ParkA/NukeReady02,핵 날리면 지더라도 정신승리!!!=2923
VoiceOver/ParkA/PlaceInPowerField00,동력장 안에 배치하세요.=2924
VoiceOver/ParkA/PlaceInPowerField01,동력장이 뭔지 알죠? 그 안에 배치하세요.=2925
VoiceOver/ParkA/PylonUnderAttack00,수정탑이 공격 받고 있습니다.=2926
VoiceOver/ParkA/PylonUnderAttack01,정전이 정말 싫다.=2927
VoiceOver/ParkA/PylonUnderAttack02,수정탑이 공격 받고 있습니다. 정전은 막아야죠!=2928
VoiceOver/ParkA/QueenDeployed00,여왕이 생성되었습니다.=2929
VoiceOver/ParkA/QueenDeployed01,오 나의 여왕님! 마이 라이프 포 퀸!=2930
VoiceOver/ParkA/ResearchComplete00,연구 완료!=2931
VoiceOver/ParkA/ResearchComplete01,연구 끝!=2932
VoiceOver/ParkA/SalvageComplete00,회수 완료.=2933
VoiceOver/ParkA/SalvageComplete01,회수 완료. 이 맛에 테란 하죠.=2934
VoiceOver/ParkA/StartGame00,행운을 빕니다!=2935
VoiceOver/ParkA/ThorRepaired00,토르 수리 완료!=2936
VoiceOver/ParkA/ThorRepaired01,토르 수리 끝!  광빨 쥑이는데요!=2937
VoiceOver/ParkA/Transmission00,신호 수신 중.=2938
VoiceOver/ParkA/TumorUnderAttack00,점막 종양이 공격받고 있습니다.=2939
VoiceOver/ParkA/TumorUnderAttack01,힘들게 넓힌 점막을 또 넓혀야 합니다.=2940
VoiceOver/ParkA/TumorUnderAttack02,적들이 점막 종양을 공격합니다! 여왕님 노동을 줄여 주세요.=2941
VoiceOver/ParkA/UpgradeComplete00,업그레이드 완료!=2942
VoiceOver/ParkA/UpgradeComplete01,업그레이드 완료. 너무 믿지는 마세요.=2943
VoiceOver/ParkA/WarpInComplete00,소환 완료! =2944
VoiceOver/ParkA/WarpInComplete01,소환 완료! 이 맛에 프로토스 하는 거죠.=2945
VoiceOver/ParkA/WorkersUnderAttack00,건설로봇이 공격받고 있습니다.=2946
VoiceOver/ParkA/WorkersUnderAttack01,건설로봇!=2947
VoiceOver/ParkA/WorkersUnderAttack02,건설로봇 죽어요!=2948
VoiceOver/ParkA/WorkersUnderAttack03,건설로봇의 아픔을 아세요?=2949
VoiceOver/ParkA/WorkersUnderAttackProtoss00,탐사정이 공격받고 있습니다!=2950
VoiceOver/ParkA/WorkersUnderAttackProtoss01,탐사정, 탐사정, 탐사정 지켜야 합니다!!!!=2951
VoiceOver/ParkA/WorkersUnderAttackZerg00,일벌레가 공격받고 있습니다.=2952
VoiceOver/ParkA/WorkersUnderAttackZerg01,아이고, 일벌레 죽네요.=2953
VoiceOver/ParkA/WorkersUnderAttackZerg02,일벌레가 미래인 거 아시죠? 무조건 지켜야 해요.=2954
VoiceOver/RaynorA/AddOnComplete00,El anexo está listo. /// Add-on's all done.=2955
VoiceOver/RaynorA/AddOnComplete01,Anexo terminado. /// Add-on complete.=2956
VoiceOver/RaynorA/AllyBaseUnderAttack00,Están atacando la base de nuestro aliado. /// Our ally's base is under attack.=2957
VoiceOver/RaynorA/AllyUnderAttack00,¡Están atacando a nuestros aliados! /// Our allies are under attack!=2958
VoiceOver/RaynorA/BadLZ00,No se puede aterrizar allí. /// Can't land there.=2959
VoiceOver/RaynorA/BaseUnderAttack00,¡Están atacando nuestra base! /// Our base is under attack!=2960
VoiceOver/RaynorA/BuildError00,No puedes construir ahí. /// You can't build there.=2961
VoiceOver/RaynorA/BuildErrorProtoss00,No podemos transposicionar allí. /// Can't warp there.=2962
VoiceOver/RaynorA/BuildErrorZerg00,Imposible cumplir esa orden. /// Can't follow that command.=2963
VoiceOver/RaynorA/CalldownLaunch00,Detecto un lanzamiento nuclear. /// I'm detecting a nuclear launch.=2964
VoiceOver/RaynorA/CalldownLaunch01,Lanzamiento nuclear detectado. /// Nuclear launch detected.=2965
VoiceOver/RaynorA/CommandCenterUpgraded00,Mejora del centro de mando terminada. /// Command center upgrade completed.=2966
VoiceOver/RaynorA/ConstructInterrupt00,Algo ha interrumpido a nuestro VCE. /// Something interrupted our SCV.=2967
VoiceOver/RaynorA/Countdown00,Cinco... cuatro... tres... dos... uno... /// Five... Four... Three... Two... One...=2968
VoiceOver/RaynorA/EvolutionComplete00,Evolución completa. /// Evolution complete.=2969
VoiceOver/RaynorA/EvolutionComplete01,Eso es nuevo. Supongo que estos zerg están evolucionando. /// That's new. I guess these zerg are evolving.=2970
VoiceOver/RaynorA/ForcesUnderAttack00,Nuestros muchachos están recibiendo fuego enemigo. /// Our boys are under fire out there.=2971
VoiceOver/RaynorA/ForcesUnderAttack01,Están atacando a nuestras fuerzas. /// Our forces are under attack.=2972
VoiceOver/RaynorA/ForcesUnderAttackProtoss00,Nuestros guerreros se están metiendo en una pelea. /// Our warriors are gettin' into a fight.=2973
VoiceOver/RaynorA/ForcesUnderAttackProtoss01,Están atacando a nuestras fuerzas. /// Our forces are under attack.=2974
VoiceOver/RaynorA/ForcesUnderAttackZerg00,Están atacando a nuestras fuerzas. /// Our forces are under attack.=2975
VoiceOver/RaynorA/ForcesUnderAttackZerg01,Parece que a esta colonia le espera una pelea. /// Looks like this brood's in for a fight.=2976
VoiceOver/RaynorA/GamePaused00,Tomémonos un descanso. /// Time out everyone.=2977
VoiceOver/RaynorA/GameResumed00,Ahora sí, sigamos. /// Alrighty, game on.=2978
VoiceOver/RaynorA/GeyserExhausted00,Ese géiser de vespeno ya está seco. /// Vespene geyser's all dried up.=2979
VoiceOver/RaynorA/GeyserExhausted01,Géiser de vespeno agotado. /// Vespene geyser exhausted.=2980
VoiceOver/RaynorA/LandingInterrupt00,Ey, algo ha bloqueado la zona de aterrizaje. /// Hey, something's blocked the landing zone.=2981
VoiceOver/RaynorA/MULEDeployed00,Los EMULs están aterrizando. /// MULES droppin' in now.=2982
VoiceOver/RaynorA/MaxSupply00,No lo creo. Nuestros suministros ya están al máximo. /// No can do. Already at maximum supply.=2983
VoiceOver/RaynorA/MaxSupply01,Imposible. Ya llegamos al límite. /// Can't do that. We're already capped out.=2984
VoiceOver/RaynorA/MetamorphosisComplete00,Metamorfosis completa. /// Metamorphosis complete.=2985
VoiceOver/RaynorA/MetamorphosisComplete01,La metamorfosis acaba de terminar. /// Metamorphsis just wrapped up.=2986
VoiceOver/RaynorA/MineralsDepleted00,Bueno, un cúmulo de minerales menos. /// That makes one less mineral cluster.=2987
VoiceOver/RaynorA/MineralsDepleted01,Cúmulo de minerales agotado. /// Mineral cluster depleted.=2988
VoiceOver/RaynorA/MineralsDepleted02,Acabamos de agotar un cúmulo de minerales. /// Just depleted a mineral cluster.=2989
VoiceOver/RaynorA/MutationComplete00,Mutación completa. /// Mutation's complete.=2990
VoiceOver/RaynorA/MutationComplete01,Y eso es otra mutación zerg. /// And there's another zerg mutation.=2991
VoiceOver/RaynorA/NeedCreep00,Eso debe colocarse sobre el talo. /// That has to be placed on creep.=2992
VoiceOver/RaynorA/NeedCreep01,Necesitamos talo para eso. Aj, ¿cómo se las arregla Sarah? /// Need creep for that. Man, how does Sarah do it?=2993
VoiceOver/RaynorA/NeedGeyser00,Vuelve a intentarlo sobre un géiser de vespeno. /// Try again on top of a vespene geyser.=2994
VoiceOver/RaynorA/NeedGeyser01,Hay que colocarlo sobre un géiser de vespeno. /// Gotta place that on a vespene geyser.=2995
VoiceOver/RaynorA/NeedMoreFood00,No me vendrían mal unos depósitos de suministros más. /// Could use some more supply depots.=2996
VoiceOver/RaynorA/NeedMoreFood01,Necesitamos más suministros. /// We need more supply.=2997
VoiceOver/RaynorA/NeedMoreFood02,Ya no tenemos suministros. ¿Qué tal unos depósitos más? /// We're outta supply. Could use some more depots.=2998
VoiceOver/RaynorA/NeedMoreFoodProtoss00,Hay que construir más pilones. /// Gotta construct more pylons.=2999
VoiceOver/RaynorA/NeedMoreFoodProtoss01,Vamos a necesitar más pilones. /// We're gonna need more pylons.=3000
VoiceOver/RaynorA/NeedMoreFoodProtoss02,Construye más pilones. /// Construct additional pylons.=3001
VoiceOver/RaynorA/NeedMoreFoodZerg00,Engendra más amos supremos. /// Spawn more overlords.=3002
VoiceOver/RaynorA/NeedMoreFoodZerg01,Eso necesitará más amos supremos. /// That's gonna take more overlords.=3003
VoiceOver/RaynorA/NeedMoreFoodZerg02,Primero necesitas más amos supremos /// Need more overlords first.=3004
VoiceOver/RaynorA/NeedMoreGas00,Necesitamos más gas para eso. /// Need more gas for that.=3005
VoiceOver/RaynorA/NeedMoreGas01,Vespeno insuficiente. /// Not enough vespene.=3006
VoiceOver/RaynorA/NeedMoreGas02,Primero necesitaremos más gas. /// We'll need more gas first.=3007
VoiceOver/RaynorA/NeedMoreMinerals00,Me temo que no tenemos minerales suficientes. /// Hey, that's not enough minerals, man.=3008
VoiceOver/RaynorA/NeedMoreMinerals01,Necesitamos más minerales. /// We need more minerals.=3009
VoiceOver/RaynorA/NeedMoreMinerals02,Minerales insuficientes. /// Not enough minerals.=3010
VoiceOver/RaynorA/NotEnoughEnergy00,Ya no hay energía. /// Outta energy.=3011
VoiceOver/RaynorA/NotEnoughEnergy01,Energía insuficiente. /// Not enough energy.=3012
VoiceOver/RaynorA/NukeReady00,Perfecto, ya tenemos un misil nuclear listo. /// Alright, we got a nuke ready.=3013
VoiceOver/RaynorA/NukeReady01,Nuestro misil nuclear está listo. /// Our nuke is ready.=3014
VoiceOver/RaynorA/PlaceInPowerField00,No podemos colocar eso fuera de un campo de energía. /// Can't place that outside of a power field.=3015
VoiceOver/RaynorA/PylonUnderAttack00,Uno de los pilones está recibiendo daño. /// We got a pylon taking some hits.=3016
VoiceOver/RaynorA/QueenDeployed00,Reina nueva y flamante... lista. /// Brand new queen, ready to go.=3017
VoiceOver/RaynorA/QueenDeployed01,Ha nacido una nueva reina. /// A new queen's been born.=3018
VoiceOver/RaynorA/ResearchComplete00,La investigación acaba de terminar. /// Research just finished up.=3019
VoiceOver/RaynorA/ResearchComplete01,Investigación finalizada. /// Research complete.=3020
VoiceOver/RaynorA/SalvageComplete00,Reciclaje finalizado. /// Salvage complete.=3021
VoiceOver/RaynorA/ThorRepaired00,El Thor está listo para la acción. /// Thor's good to go.=3022
VoiceOver/RaynorA/Transmission00,Transmisión entrante. /// Transmission incoming.=3023
VoiceOver/RaynorA/TumorUnderAttack00,El enemigo ataca un tumor de talo. /// Enemy's attacking a creep tumor.=3024
VoiceOver/RaynorA/TumorUnderAttack01,Están atacando un tumor de talo por aquí. /// Got a creep tumor under attack, here.=3025
VoiceOver/RaynorA/UpgradeComplete00,Nuestra mejora está terminada. /// Our upgrade's complete.=3026
VoiceOver/RaynorA/UpgradeComplete01,Bueno, esa mejora está terminada. /// Well, that upgrade's finished.=3027
VoiceOver/RaynorA/WarpInComplete00,Transposición finalizada. /// Warp in complete.=3028
VoiceOver/RaynorA/WarpInComplete01,Acabamos de completar una transposición. Siempre quise probar eso. /// Just finished a warp in. Always wanted to try that.=3029
VoiceOver/RaynorA/WorkersUnderAttack00,¡Nuestros VCE corren peligro! /// Our SCVs are hurtin'!=3030
VoiceOver/RaynorA/WorkersUnderAttack01,¡Están atacando a los VCE! /// SCVs under attack!=3031
VoiceOver/RaynorA/WorkersUnderAttackProtoss00,Están atacando a nuestras sondas. /// Our probes are under attack.=3032
VoiceOver/RaynorA/WorkersUnderAttackProtoss01,Ah, mierda, ¡están ensañados con las sondas! /// Ah hell, they're gunnin' for the probes!=3033
VoiceOver/RaynorA/WorkersUnderAttackZerg00,El enemigo va por los obreros. /// Enemy's going after the drones.=3034
VoiceOver/RaynorA/WorkersUnderAttackZerg01,Los obreros están bajo ataque. /// The drones are comin' under fire.=3035
VoiceOver/StetmannA/AddOnComplete00,Anexo terminado. /// Add-on complete.=3036
VoiceOver/StetmannA/AddOnComplete01,¡Anexo listo! /// Add-on's done!=3037
VoiceOver/StetmannA/AddOnComplete02,Ooh, un reluciente anexo nuevo. /// Ooh, a shiny new add-on.=3038
VoiceOver/StetmannA/AllyBaseUnderAttack00,¡Están atacando la base de nuestro aliado! /// Our allies' base is under attack!=3039
VoiceOver/StetmannA/AllyBaseUnderAttack01,¡Los malos atacan la base de tus aliados! /// The bad guys are attacking your allies' base!=3040
VoiceOver/StetmannA/AllyBaseUnderAttack02,¡Están atacando la base de tus aliados! ¡Ve a salvarlos! /// Your allies' base is under attack! Go save the day!=3041
VoiceOver/StetmannA/AllyUnderAttack00,¡Están atacando a nuestros aliados! /// Our allies are being attacked!=3042
VoiceOver/StetmannA/AllyUnderAttack01,¡Fuerzas hostiles atacan a nuestros aliados! /// Hostile forces are hitting our allies!=3043
VoiceOver/StetmannA/AllyUnderAttack02,¡Tus aliados están combatiendo a los malos! /// Your allies are fighting the bad guys!=3044
VoiceOver/StetmannA/AllyUnderAttack03,¡Los malos atacan a tus amigos! /// The bad guys are attacking your friends!=3045
VoiceOver/StetmannA/BadLZ00,Eso no es una zona de aterrizaje. /// That's not a landing zone.=3046
VoiceOver/StetmannA/BadLZ01,Eso definitivamente NO es una zona de aterrizaje. /// Definitely NOT a landing zone.=3047
VoiceOver/StetmannA/BadLZ02,Me temo que el aterrizaje allí está prohibido. /// Landing there would be a no no.=3048
VoiceOver/StetmannA/BaseUnderAttackTerran00,¡Están atacando la base! /// Base is under attack!=3049
VoiceOver/StetmannA/BaseUnderAttackTerran01,¡El enemigo ataca tu base! /// The enemy is attacking your base!=3050
VoiceOver/StetmannA/BaseUnderAttackTerran02,¡Los malos están destruyendo tu base! /// The bad guys are destroying your base!=3051
VoiceOver/StetmannA/BuildErrorProtoss00,Esa no es una ubicación de transposición aceptable. /// That's not an acceptable warp location.=3052
VoiceOver/StetmannA/BuildErrorProtoss01,No se puede transposicionar allí. /// Can't warp in there.=3053
VoiceOver/StetmannA/BuildErrorProtoss02,No se puede transposicionar allí, no con esa tecnología protoss tan particular. /// Can't warp in there; not with finicky protoss tech.=3054
VoiceOver/StetmannA/BuildErrorTerran00,No puedes construir ahí. /// You can't build there.=3055
VoiceOver/StetmannA/BuildErrorTerran01,Ese NO es un buen lugar para construir. /// NOT a good place to build.=3056
VoiceOver/StetmannA/BuildErrorTerran02,Nononono. Sería una locura construir ahí. /// Building there would be crazy.=3057
VoiceOver/StetmannA/BuildErrorZerg00,No puedes hacer eso. /// You can't do that.=3058
VoiceOver/StetmannA/BuildErrorZerg01,No puedes poner eso ahí. /// You can't put that there.=3059
VoiceOver/StetmannA/BuildErrorZerg02,Eso no funcionará. Créeme... ya lo he intentado. /// That won't work there. Trust me... I've tried.=3060
VoiceOver/StetmannA/CalldownLaunch00,Lanzamiento nuclear detectado. /// Nuclear launch detected.=3061
VoiceOver/StetmannA/CalldownLaunch01,¡Misil nuclear en camino! /// Incoming nuke!=3062
VoiceOver/StetmannA/CalldownLaunch02,Se acerca un misil nuclear... o estoy alucinando de nuevo. (risa nerviosa) /// A nuke's coming... or I'm hallucinating again. (nervous laugh)=3063
VoiceOver/StetmannA/CommandCenterUpgraded00,Mejora del centro de mando terminada. /// Command center upgrade complete.=3064
VoiceOver/StetmannA/CommandCenterUpgraded01,¡Centro de mando actualizado y mejor que nunca! /// CC's upgraded and better than ever!=3065
VoiceOver/StetmannA/CommandCenterUpgraded02,Centro de mando mejorado, pero la máquina de dulces SIGUE sin funcionar. /// CC's upgraded, but the vending machines STILL don't work.=3066
