Character/Name/ArtanisUI,Artanis /// Artanis=0
VoiceOver/ParkA/NeedCreep02,아, 거기 말고 점막 위에 지으세요.=2930
VoiceOver/ParkA/NeedCreep03,아, 거긴 아니죠. 점막 위에 지어야죠.=2931
VoiceOver/ParkA/NeedGeyser00,간헐천이 필요합니다.=2932
VoiceOver/ParkA/NeedGeyser01,간헐천이 있어야죠.=2933
VoiceOver/ParkA/NeedMoreFood00,보급고가 더 필요합니다.=2934
VoiceOver/ParkA/NeedMoreFood01,밥 좀 먹고 일합시다.=2935
VoiceOver/ParkA/NeedMoreFood02,보급고가 막혔습니다!=2936
VoiceOver/ParkA/NeedMoreFood03,언제까지 보급고 막힐래요.=2937
VoiceOver/ParkA/NeedMoreFoodProtoss00,수정탑이 더 필요합니다.=2938
VoiceOver/ParkA/NeedMoreFoodProtoss01,수정탑을 소환하세요.=2939
VoiceOver/ParkA/NeedMoreFoodProtoss02,수정탑 막히면 미래가 없어요.=2940
VoiceOver/ParkA/NeedMoreFoodZerg00,대군주가 더 필요합니다.=2941
VoiceOver/ParkA/NeedMoreFoodZerg01,대군주 어떻게 생긴지 알죠? 포동포동.=2942
VoiceOver/ParkA/NeedMoreFoodZerg02,인구수가 막혔습니다. 제발 대군주 좀 뽑아요.=2943
VoiceOver/ParkA/NeedMoreGas00,가스가 부족하다! 가스! 가스! 가스!=2944
VoiceOver/ParkA/NeedMoreGas01,가스는 점검이 필수!!=2945
VoiceOver/ParkA/NeedMoreGas02,자나 깨나 가스 조심! =2946
VoiceOver/ParkA/NeedMoreMinerals00,광물이 부족합니다.=2947
VoiceOver/ParkA/NeedMoreMinerals01,광물이 없는데 자꾸 일만 시킬래요?=2948
VoiceOver/ParkA/NeedMoreMinerals02,광물 대출은 불가능합니다.=2949
VoiceOver/ParkA/NotEnoughEnergy00,에너지가 부족합니다.=2950
VoiceOver/ParkA/NotEnoughEnergy01,에너지 업하고 파워 업!=2951
VoiceOver/ParkA/NukeReady00,핵미사일이 준비되었습니다.=2952
VoiceOver/ParkA/NukeReady01,불꽃놀이 준비됐습니까?=2953
VoiceOver/ParkA/NukeReady02,핵 날리면 지더라도 정신승리!!!=2954
VoiceOver/ParkA/PlaceInPowerField00,동력장 안에 배치하세요.=2955
VoiceOver/ParkA/PlaceInPowerField01,동력장이 뭔지 알죠? 그 안에 배치하세요.=2956
VoiceOver/ParkA/PylonUnderAttack00,수정탑이 공격 받고 있습니다.=2957
VoiceOver/ParkA/PylonUnderAttack01,정전이 정말 싫다.=2958
VoiceOver/ParkA/PylonUnderAttack02,수정탑이 공격 받고 있습니다. 정전은 막아야죠!=2959
VoiceOver/ParkA/QueenDeployed00,여왕이 생성되었습니다.=2960
VoiceOver/ParkA/QueenDeployed01,오 나의 여왕님! 마이 라이프 포 퀸!=2961
VoiceOver/ParkA/ResearchComplete00,연구 완료!=2962
VoiceOver/ParkA/ResearchComplete01,연구 끝!=2963
VoiceOver/ParkA/SalvageComplete00,회수 완료.=2964
VoiceOver/ParkA/SalvageComplete01,회수 완료. 이 맛에 테란 하죠.=2965
VoiceOver/ParkA/StartGame00,행운을 빕니다!=2966
VoiceOver/ParkA/ThorRepaired00,토르 수리 완료!=2967
VoiceOver/ParkA/ThorRepaired01,토르 수리 끝!  광빨 쥑이는데요!=2968
VoiceOver/ParkA/Transmission00,신호 수신 중.=2969
VoiceOver/ParkA/TumorUnderAttack00,점막 종양이 공격받고 있습니다.=2970
VoiceOver/ParkA/TumorUnderAttack01,힘들게 넓힌 점막을 또 넓혀야 합니다.=2971
VoiceOver/ParkA/TumorUnderAttack02,적들이 점막 종양을 공격합니다! 여왕님 노동을 줄여 주세요.=2972
VoiceOver/ParkA/UpgradeComplete00,업그레이드 완료!=2973
VoiceOver/ParkA/UpgradeComplete01,업그레이드 완료. 너무 믿지는 마세요.=2974
VoiceOver/ParkA/WarpInComplete00,소환 완료! =2975
VoiceOver/ParkA/WarpInComplete01,소환 완료! 이 맛에 프로토스 하는 거죠.=2976
VoiceOver/ParkA/WorkersUnderAttack00,건설로봇이 공격받고 있습니다.=2977
VoiceOver/ParkA/WorkersUnderAttack01,건설로봇!=2978
VoiceOver/ParkA/WorkersUnderAttack02,건설로봇 죽어요!=2979
VoiceOver/ParkA/WorkersUnderAttack03,건설로봇의 아픔을 아세요?=2980
VoiceOver/ParkA/WorkersUnderAttackProtoss00,탐사정이 공격받고 있습니다!=2981
VoiceOver/ParkA/WorkersUnderAttackProtoss01,탐사정, 탐사정, 탐사정 지켜야 합니다!!!!=2982
VoiceOver/ParkA/WorkersUnderAttackZerg00,일벌레가 공격받고 있습니다.=2983
VoiceOver/ParkA/WorkersUnderAttackZerg01,아이고, 일벌레 죽네요.=2984
VoiceOver/ParkA/WorkersUnderAttackZerg02,일벌레가 미래인 거 아시죠? 무조건 지켜야 해요.=2985
VoiceOver/RaynorA/AddOnComplete00,O adicional tá pronto. /// Add-on's all done.=2986
VoiceOver/RaynorA/AddOnComplete01,Adicional concluído. /// Add-on complete.=2987
VoiceOver/RaynorA/AllyBaseUnderAttack00,A base do nosso aliado tá sendo atacada. /// Our ally's base is under attack.=2988
VoiceOver/RaynorA/AllyUnderAttack00,Nossos aliados tão sendo atacados! /// Our allies are under attack!=2989
VoiceOver/RaynorA/BadLZ00,Não dá pra pousar aí. /// Can't land there.=2990
VoiceOver/RaynorA/BaseUnderAttack00,Nossa base tá sendo atacada! /// Our base is under attack!=2991
VoiceOver/RaynorA/BuildError00,Você não pode construir aí. /// You can't build there.=2992
VoiceOver/RaynorA/BuildErrorProtoss00,Não podemos transdobrar aí. /// Can't warp there.=2993
VoiceOver/RaynorA/BuildErrorZerg00,Não posso seguir esse comando. /// Can't follow that command.=2994
VoiceOver/RaynorA/CalldownLaunch00,Estou detectando um lançamento nuclear. /// I'm detecting a nuclear launch.=2995
VoiceOver/RaynorA/CalldownLaunch01,Lançamento nuclear detectado. /// Nuclear launch detected.=2996
VoiceOver/RaynorA/CommandCenterUpgraded00,O aprimoramento da central de comando terminou. /// Command center upgrade completed.=2997
VoiceOver/RaynorA/ConstructInterrupt00,Alguma coisa interrompeu nosso VCE. /// Something interrupted our SCV.=2998
VoiceOver/RaynorA/Countdown00,Cinco... Quatro... Três... Dois... Um... /// Five... Four... Three... Two... One...=2999
VoiceOver/RaynorA/EvolutionComplete00,Evolução concluída. /// Evolution complete.=3000
VoiceOver/RaynorA/EvolutionComplete01,Essa é nova. Acho que esses zergs tão evoluindo. /// That's new. I guess these zerg are evolving.=3001
VoiceOver/RaynorA/ForcesUnderAttack00,Nossos rapazes tão levando chumbo. /// Our boys are under fire out there.=3002
VoiceOver/RaynorA/ForcesUnderAttack01,Nossas forças tão sendo atacadas. /// Our forces are under attack.=3003
VoiceOver/RaynorA/ForcesUnderAttackProtoss00,Nossos guerreiros tão entrando em combate. /// Our warriors are gettin' into a fight.=3004
VoiceOver/RaynorA/ForcesUnderAttackProtoss01,Nossas forças tão sendo atacadas. /// Our forces are under attack.=3005
VoiceOver/RaynorA/ForcesUnderAttackZerg00,Nossas forças tão sendo atacadas. /// Our forces are under attack.=3006
VoiceOver/RaynorA/ForcesUnderAttackZerg01,Parece que essa casta tá querendo briga. /// Looks like this brood's in for a fight.=3007
VoiceOver/RaynorA/GamePaused00,Tempo, pessoal. /// Time out everyone.=3008
VoiceOver/RaynorA/GameResumed00,Ok, vamos jogar. /// Alrighty, game on.=3009
VoiceOver/RaynorA/GeyserExhausted00,O gêiser de vespeno secou. /// Vespene geyser's all dried up.=3010
VoiceOver/RaynorA/GeyserExhausted01,Gêiser de gás vespeno exaurido. /// Vespene geyser exhausted.=3011
VoiceOver/RaynorA/LandingInterrupt00,Ei, alguma coisa bloqueou a zona de pouso. /// Hey, something's blocked the landing zone.=3012
VoiceOver/RaynorA/MULEDeployed00,MULEs chegando agora. /// MULES droppin' in now.=3013
VoiceOver/RaynorA/MaxSupply00,Não dá. Já temos o máximo de suprimentos. /// No can do. Already at maximum supply.=3014
VoiceOver/RaynorA/MaxSupply01,Não dá pra fazer isso. Já estamos no máximo. /// Can't do that. We're already capped out.=3015
VoiceOver/RaynorA/MetamorphosisComplete00,Metamorfose concluída. /// Metamorphosis complete.=3016
VoiceOver/RaynorA/MetamorphosisComplete01,A metamorfose acabou de terminar. /// Metamorphsis just wrapped up.=3017
VoiceOver/RaynorA/MineralsDepleted00,Um aglomerado de minérios a menos. /// That makes one less mineral cluster.=3018
VoiceOver/RaynorA/MineralsDepleted01,Aglomerado de minérios esgotado. /// Mineral cluster depleted.=3019
VoiceOver/RaynorA/MineralsDepleted02,Um aglomerado de minérios acabou de secar. /// Just depleted a mineral cluster.=3020
VoiceOver/RaynorA/MutationComplete00,A mutação terminou. /// Mutation's complete.=3021
VoiceOver/RaynorA/MutationComplete01,E taí outra mutação de zerg. /// And there's another zerg mutation.=3022
VoiceOver/RaynorA/NeedCreep00,Isso aí tem que ser colocado na gosma. /// That has to be placed on creep.=3023
VoiceOver/RaynorA/NeedCreep01,Precisa de gosma pra isso. Cara, como que a Sarah consegue? /// Need creep for that. Man, how does Sarah do it?=3024
VoiceOver/RaynorA/NeedGeyser00,Tenta de novo em cima de um gêiser de vespeno. /// Try again on top of a vespene geyser.=3025
VoiceOver/RaynorA/NeedGeyser01,Isso tem que ficar em um gêiser de vespeno. /// Gotta place that on a vespene geyser.=3026
VoiceOver/RaynorA/NeedMoreFood00,Seria bom ter mais uns depósitos de suprimentos. /// Could use some more supply depots.=3027
VoiceOver/RaynorA/NeedMoreFood01,Precisamos de mais suprimentos. /// We need more supply.=3028
VoiceOver/RaynorA/NeedMoreFood02,Os suprimentos tão no fim. Mais uns depósitos seria bom. /// We're outta supply. Could use some more depots.=3029
VoiceOver/RaynorA/NeedMoreFoodProtoss00,Tem que construir mais pilares. /// Gotta construct more pylons.=3030
VoiceOver/RaynorA/NeedMoreFoodProtoss01,Vamos precisar de mais pilares. /// We're gonna need more pylons.=3031
VoiceOver/RaynorA/NeedMoreFoodProtoss02,Constrói mais uns pilares aí. /// Construct additional pylons.=3032
VoiceOver/RaynorA/NeedMoreFoodZerg00,Gere suseranos adicionais. /// Spawn more overlords.=3033
VoiceOver/RaynorA/NeedMoreFoodZerg01,Isso vai precisar de mais suseranos. /// That's gonna take more overlords.=3034
VoiceOver/RaynorA/NeedMoreFoodZerg02,Precisa de mais suseranos primeiro. /// Need more overlords first.=3035
VoiceOver/RaynorA/NeedMoreGas00,Precisa de mais gás pra isso. /// Need more gas for that.=3036
VoiceOver/RaynorA/NeedMoreGas01,Não há vespeno suficiente. /// Not enough vespene.=3037
VoiceOver/RaynorA/NeedMoreGas02,Vamos precisar de mais gás primeiro. /// We'll need more gas first.=3038
VoiceOver/RaynorA/NeedMoreMinerals00,Olha, esses minérios não são suficientes, cara. /// Hey, that's not enough minerals, man.=3039
VoiceOver/RaynorA/NeedMoreMinerals01,Precisamos de mais minérios. /// We need more minerals.=3040
VoiceOver/RaynorA/NeedMoreMinerals02,Minérios insuficientes. /// Not enough minerals.=3041
VoiceOver/RaynorA/NotEnoughEnergy00,Acabou a energia. /// Outta energy.=3042
VoiceOver/RaynorA/NotEnoughEnergy01,Energia insuficiente. /// Not enough energy.=3043
VoiceOver/RaynorA/NukeReady00,Beleza, temos uma arma nuclear pronta. /// Alright, we got a nuke ready.=3044
VoiceOver/RaynorA/NukeReady01,Nossa arma nuclear tá pronta. /// Our nuke is ready.=3045
VoiceOver/RaynorA/PlaceInPowerField00,Não dá pra colocar isso fora de um campo de energia. /// Can't place that outside of a power field.=3046
VoiceOver/RaynorA/PylonUnderAttack00,Tem um pilar nosso levando ferro. /// We got a pylon taking some hits.=3047
VoiceOver/RaynorA/QueenDeployed00,Rainha novinha em folha, pronta pra partir. /// Brand new queen, ready to go.=3048
VoiceOver/RaynorA/QueenDeployed01,Uma nova rainha nasceu. /// A new queen's been born.=3049
VoiceOver/RaynorA/ResearchComplete00,A pesquisa acabou de terminar. /// Research just finished up.=3050
VoiceOver/RaynorA/ResearchComplete01,Pesquisa concluída. /// Research complete.=3051
VoiceOver/RaynorA/SalvageComplete00,Recuperação terminada. /// Salvage complete.=3052
VoiceOver/RaynorA/ThorRepaired00,Thor em ponto de bala. /// Thor's good to go.=3053
VoiceOver/RaynorA/Transmission00,Recebendo transmissão. /// Transmission incoming.=3054
VoiceOver/RaynorA/TumorUnderAttack00,O inimigo tá atacando um tumor gosmento. /// Enemy's attacking a creep tumor.=3055
VoiceOver/RaynorA/TumorUnderAttack01,Tem um tumor gosmento sendo atacado aqui. /// Got a creep tumor under attack, here.=3056
VoiceOver/RaynorA/UpgradeComplete00,Nosso aprimoramento terminou. /// Our upgrade's complete.=3057
VoiceOver/RaynorA/UpgradeComplete01,Bom, aquele aprimoramento tá pronto. /// Well, that upgrade's finished.=3058
VoiceOver/RaynorA/WarpInComplete00,Transdobra concluída. /// Warp in complete.=3059
VoiceOver/RaynorA/WarpInComplete01,Acabei de terminar uma transdobra. Sempre quis tentar isso. /// Just finished a warp in. Always wanted to try that.=3060
VoiceOver/RaynorA/WorkersUnderAttack00,Nossos VCEs tão levando ferro! /// Our SCVs are hurtin'!=3061
VoiceOver/RaynorA/WorkersUnderAttack01,VCEs sendo atacados! /// SCVs under attack!=3062
VoiceOver/RaynorA/WorkersUnderAttackProtoss00,Nossas sondas tão sendo atacadas. /// Our probes are under attack.=3063
VoiceOver/RaynorA/WorkersUnderAttackProtoss01,Ah, que inferno, eles tão atrás das sondas! /// Ah hell, they're gunnin' for the probes!=3064
VoiceOver/RaynorA/WorkersUnderAttackZerg00,O inimigo tá indo atrás dos zangões. /// Enemy's going after the drones.=3065
VoiceOver/RaynorA/WorkersUnderAttackZerg01,Os zangões tão levando chumbo. /// The drones are comin' under fire.=3066
VoiceOver/StetmannA/AddOnComplete00,Adicional concluído. /// Add-on complete.=3067
VoiceOver/StetmannA/AddOnComplete01,O adicional tá feito! /// Add-on's done!=3068
VoiceOver/StetmannA/AddOnComplete02,Ah, um adicional novinho em folha. /// Ooh, a shiny new add-on.=3069
VoiceOver/StetmannA/AllyBaseUnderAttack00,A base dos nossos aliados está sendo atacada! /// Our allies' base is under attack!=3070
VoiceOver/StetmannA/AllyBaseUnderAttack01,Os bandidos estão atacando a base dos seus aliados! /// The bad guys are attacking your allies' base!=3071
VoiceOver/StetmannA/AllyBaseUnderAttack02,A base dos seus aliados está sendo atacada! Vá salvar o dia! /// Your allies' base is under attack! Go save the day!=3072
VoiceOver/StetmannA/AllyUnderAttack00,Nossos aliados estão sendo atacados! /// Our allies are being attacked!=3073
VoiceOver/StetmannA/AllyUnderAttack01,Forças hostis estão atacando nossos aliados! /// Hostile forces are hitting our allies!=3074
VoiceOver/StetmannA/AllyUnderAttack02,Seus aliados estão enfrentando os bandidos! /// Your allies are fighting the bad guys!=3075
VoiceOver/StetmannA/AllyUnderAttack03,Os bandidos estão atacando seus amigos! /// The bad guys are attacking your friends!=3076
VoiceOver/StetmannA/BadLZ00,Aí não é zona de pouso. /// That's not a landing zone.=3077
VoiceOver/StetmannA/BadLZ01,Mas aí não é zona de pouso MESMO. /// Definitely NOT a landing zone.=3078
VoiceOver/StetmannA/BadLZ02,Pousar ali? Não, não dá, não. /// Landing there would be a no no.=3079
VoiceOver/StetmannA/BaseUnderAttackTerran00,A base tá sendo atacada! /// Base is under attack!=3080
VoiceOver/StetmannA/BaseUnderAttackTerran01,O inimigo está atacando a sua base! /// The enemy is attacking your base!=3081
VoiceOver/StetmannA/BaseUnderAttackTerran02,Os bandidos tão destruindo sua base! /// The bad guys are destroying your base!=3082
VoiceOver/StetmannA/BuildErrorProtoss00,Isso não é local de transdobra. /// That's not an acceptable warp location.=3083
VoiceOver/StetmannA/BuildErrorProtoss01,Não dá para transdobrar aí. /// Can't warp in there.=3084
VoiceOver/StetmannA/BuildErrorProtoss02,Não dá para transdobrar aí, não com tecnologia protoss enjoada. /// Can't warp in there; not with finicky protoss tech.=3085
VoiceOver/StetmannA/BuildErrorTerran00,Você não pode construir aí. /// You can't build there.=3086
VoiceOver/StetmannA/BuildErrorTerran01,NÃO é um lugar bom pra construir. /// NOT a good place to build.=3087
VoiceOver/StetmannA/BuildErrorTerran02,Construir aí seria loucura. /// Building there would be crazy.=3088
VoiceOver/StetmannA/BuildErrorZerg00,Você não pode fazer isso. /// You can't do that.=3089
VoiceOver/StetmannA/BuildErrorZerg01,Você não pode pôr isso aí. /// You can't put that there.=3090
VoiceOver/StetmannA/BuildErrorZerg02,Isso não vai funcionar aí. Vai por mim... eu já tentei. /// That won't work there. Trust me... I've tried.=3091
VoiceOver/StetmannA/CalldownLaunch00,Lançamento nuclear detectado. /// Nuclear launch detected.=3092
VoiceOver/StetmannA/CalldownLaunch01,Arma nuclear vindo! /// Incoming nuke!=3093
VoiceOver/StetmannA/CalldownLaunch02,Tem uma arma nuclear vindo... ou eu tô tendo alucinações de novo. (risada nervosa) /// A nuke's coming... or I'm hallucinating again. (nervous laugh)=3094
VoiceOver/StetmannA/CommandCenterUpgraded00,Aprimoramento da central de comando concluído. /// Command center upgrade complete.=3095
VoiceOver/StetmannA/CommandCenterUpgraded01,A Central tá aprimorada e melhor do que nunca! /// CC's upgraded and better than ever!=3096
VoiceOver/StetmannA/CommandCenterUpgraded02,A Central tá aprimorada, mas as máquinas de salgadinho AINDA não funcionam. /// CC's upgraded, but the vending machines STILL don't work.=3097
VoiceOver/StetmannA/ConstructInterrupt00,Construção interrompida. /// Construction interrupted.=3098
VoiceOver/StetmannA/ConstructInterrupt01,A construção foi interrompida. /// The construction was interrupted.=3099
VoiceOver/StetmannA/ConstructInterrupt02,Construção interrompida. Dessa vez não fui eu! /// Construction interrupted. Wasn't me this time!=3100
VoiceOver/StetmannA/Countdown00,5... 4... 3... 2... 1 /// 5... 4... 3... 2... 1=3101
